event,repetition,event_median_balanced_norm_W1
GW240426_031451,27,0.05174318980292131
GW240426_031451,28,0.06527060275001052
GW240426_031451,29,0.052058668643300755
GW240426_031451,30,0.056137713550147024
GW240426_031451,31,0.05384444289905102
GW240426_031451,32,0.05884628098412092
GW240426_031451,33,0.0576110056873639
GW240426_031451,34,0.060785140411114366
GW240426_031451,35,0.06342552886186764
GW240426_031451,36,0.053134015048819566
GW240426_031451,37,0.06081379245251246
GW240426_031451,38,0.05204347213149812
GW240426_031451,39,0.051783368820953975
GW240426_031451,40,0.05378521514973693
GW240426_031451,41,0.048192418198788896
GW240426_031451,42,0.05066512409285294
GW240426_031451,43,0.04558391356669861
GW240426_031451,44,0.047411844051343605
GW240426_031451,45,0.053469405999469095
GW240426_031451,46,0.05241103563985065
GW240426_031451,47,0.06060757725120361
GW240426_031451,48,0.060351780830739825
GW240426_031451,49,0.05170286672339049
GW240426_031451,50,0.046925436800101764
GW240426_031451,51,0.05509630652534619
GW240426_031451,52,0.06022298256134665
GW240426_031451,53,0.044880544496079866
GW240426_031451,54,0.05544664222085008
GW240426_031451,55,0.0616929452714678
GW240426_031451,56,0.04885935589915975
GW240426_031451,57,0.05068262471961579
GW240426_031451,58,0.03823354759407399
GW240426_031451,59,0.052701256293840225
GW240426_031451,60,0.059953098727328305
GW240426_031451,61,0.056349514225253874
GW240426_031451,62,0.05555251441994457
GW240426_031451,63,0.05884069567334039
GW240426_031451,64,0.05455650924341025
GW240426_031451,65,0.054573935690194995
GW240426_031451,66,0.07119558345384887
GW240426_031451,67,0.058618740471149886
GW240426_031451,68,0.06442358950569185
GW240426_031451,69,0.053852942165624855
GW240426_031451,70,0.05506595229134562
GW240426_031451,71,0.06494935639393391
GW240426_031451,72,0.06295254902471574
GW240426_031451,73,0.045324223148257556
GW240426_031451,74,0.047491167765598655
GW240426_031451,75,0.05371722530730861
GW240426_031451,76,0.051548720004952954
GW240426_031451,77,0.05383827929565285
GW240426_031451,78,0.0555804306837006
GW240426_031451,79,0.058607255448761386
GW240505_133552,0,0.031236717666709258
GW240505_133552,1,0.03714191702806488
GW240505_133552,2,0.04136427795975783
GW240505_133552,3,0.042228838167954294
GW240505_133552,4,0.03169002483556048
GW240505_133552,5,0.031939106143857546
GW240505_133552,6,0.03183267399724899
GW240505_133552,7,0.03154581633673837
GW240505_133552,8,0.0361018613117836
GW240505_133552,9,0.033979846189788505
GW240505_133552,10,0.03485422021852036
GW240505_133552,11,0.041338114981737985
GW240505_133552,12,0.03935612405066771
GW240505_133552,13,0.034804142197295045
GW240505_133552,14,0.04186861421172573
GW240505_133552,15,0.0357560109582972
GW240505_133552,16,0.02562066353647867
GW240505_133552,17,0.026601761738273413
GW240505_133552,18,0.02274689059488716
GW240505_133552,19,0.03809215022599143
GW240505_133552,20,0.031184496295078943
GW240505_133552,21,0.03512129061370352
GW240505_133552,22,0.03243243330862688
GW240505_133552,23,0.040084485338236386
GW240505_133552,24,0.03451512440444772
GW240505_133552,25,0.0325846100454902
GW240505_133552,26,0.04467968488400191
GW240505_133552,27,0.03551357380281851
GW240505_133552,28,0.0416253016319995
GW240505_133552,29,0.03880720128732153
GW240505_133552,30,0.03587285888925382
GW240505_133552,31,0.034717553019133554
GW240505_133552,32,0.03522653794926987
GW240505_133552,33,0.030311825062979875
GW240505_133552,34,0.03768589708881815
GW240505_133552,35,0.038539157052618934
GW240505_133552,36,0.05348270831431376
GW240505_133552,37,0.029086117899707244
GW240505_133552,38,0.029663100564319613
GW240505_133552,39,0.04143083999035202
GW240505_133552,40,0.03556216745977191
GW240505_133552,41,0.04037406835062408
GW240505_133552,42,0.03610650624110644
GW240505_133552,43,0.02767795885770673
GW240505_133552,44,0.0360413362838264
GW240505_133552,45,0.030276231474083835
GW240505_133552,46,0.04548069172207431
GW240505_133552,47,0.03235539974821493
GW240505_133552,48,0.031170412118649383
