event,repetition,event_median_balanced_norm_W1
GW230608_205047,44,0.037778737603373
GW230608_205047,45,0.032361249042597316
GW230608_205047,46,0.025983370082755437
GW230608_205047,47,0.02860224886647337
GW230608_205047,48,0.03862679569101897
GW230608_205047,49,0.030049483887476316
GW230608_205047,50,0.03552863165722536
GW230608_205047,51,0.025882888039521768
GW230608_205047,52,0.03140918235703319
GW230608_205047,53,0.02381591983963187
GW230608_205047,54,0.03153165736242705
GW230608_205047,55,0.02813004435685212
GW230608_205047,56,0.03619909676431792
GW230608_205047,57,0.025530672626620926
GW230608_205047,58,0.043083404620331105
GW230608_205047,59,0.03446737636006895
GW230608_205047,60,0.026905949368771245
GW230608_205047,61,0.025450403988422347
GW230608_205047,62,0.029732905978548066
GW230608_205047,63,0.03277697467593533
GW230608_205047,64,0.03497668511488406
GW230608_205047,65,0.03408539370843038
GW230608_205047,66,0.02686750743903583
GW230608_205047,67,0.03439200670620028
GW230608_205047,68,0.029167180186259287
GW230608_205047,69,0.034834277025303916
GW230608_205047,70,0.02138988414362287
GW230608_205047,71,0.018977364735100432
GW230608_205047,72,0.027802508885552888
GW230608_205047,73,0.03691513401615928
GW230608_205047,74,0.037710545522797706
GW230608_205047,75,0.032351268038744566
GW230608_205047,76,0.027351283335088787
GW230608_205047,77,0.029640008147100105
GW230608_205047,78,0.030160781569809857
GW230608_205047,79,0.025089901376430766
GW230609_064958,0,0.03465074948170266
GW230609_064958,1,0.03030312222447124
GW230609_064958,2,0.029136180624430467
GW230609_064958,3,0.032159413421815775
GW230609_064958,4,0.02840276578822862
GW230609_064958,5,0.026652150352007922
GW230609_064958,6,0.044651492002923426
GW230609_064958,7,0.03179470855564253
GW230609_064958,8,0.02325400742986904
GW230609_064958,9,0.02918900306504872
GW230609_064958,10,0.03123827407878076
GW230609_064958,11,0.033608454795401435
GW230609_064958,12,0.029724678704001587
GW230609_064958,13,0.03582920262136227
GW230609_064958,14,0.02973800434652926
GW230609_064958,15,0.03402727024816317
GW230609_064958,16,0.02427942191273815
GW230609_064958,17,0.03747096127530574
GW230609_064958,18,0.03079842193730851
GW230609_064958,19,0.030706800415661494
GW230609_064958,20,0.03192924764377163
GW230609_064958,21,0.03209116356121918
GW230609_064958,22,0.02772926910367307
GW230609_064958,23,0.03158592333039929
GW230609_064958,24,0.032596440393757566
GW230609_064958,25,0.027515305830237483
GW230609_064958,26,0.028358485325482054
GW230609_064958,27,0.034665683267041635
GW230609_064958,28,0.035057175768052166
GW230609_064958,29,0.033213154213101434
GW230609_064958,30,0.03308551169928932
GW230609_064958,31,0.03023858073459372
GW230609_064958,32,0.029300098682334404
GW230609_064958,33,0.03920676156297909
GW230609_064958,34,0.028840795469152688
GW230609_064958,35,0.028080954793009826
GW230609_064958,36,0.03450519172320209
GW230609_064958,37,0.023753441175994778
GW230609_064958,38,0.023698275396175462
GW230609_064958,39,0.03561290162171379
GW230609_064958,40,0.030285834856027566
GW230609_064958,41,0.03399738110394726
GW230609_064958,42,0.028045681981462546
GW230609_064958,43,0.035099615348906425
GW230609_064958,44,0.029707011095222852
GW230609_064958,45,0.029742138237828637
GW230609_064958,46,0.025042282257268157
GW230609_064958,47,0.029615159191463413
GW230609_064958,48,0.028415837654091773
GW230609_064958,49,0.025049402599947923
GW230609_064958,50,0.03178731422223136
GW230609_064958,51,0.031407554606716744
GW230609_064958,52,0.035161859241595116
GW230609_064958,53,0.028868565389778642
GW230609_064958,54,0.029908981095729394
GW230609_064958,55,0.029042430212084035
GW230609_064958,56,0.03220508980739604
GW230609_064958,57,0.03720708573162568
GW230609_064958,58,0.024786072594157067
GW230609_064958,59,0.02581616471156088
GW230609_064958,60,0.02890090871546885
GW230609_064958,61,0.03301578801479433
GW230609_064958,62,0.029852376683326746
GW230609_064958,63,0.026525485046475512
GW230609_064958,64,0.02692188006785506
GW230609_064958,65,0.028578783886582245
GW230609_064958,66,0.022916639802086133
GW230609_064958,67,0.02331887853258846
GW230609_064958,68,0.0333777325616621
GW230609_064958,69,0.032925063376559656
GW230609_064958,70,0.02988780450115198
GW230609_064958,71,0.032353172684310885
GW230609_064958,72,0.028957369211580805
GW230609_064958,73,0.02304372732266263
GW230609_064958,74,0.029166144024814572
GW230609_064958,75,0.027537353457896332
GW230609_064958,76,0.03640033867213174
GW230609_064958,77,0.03241036635245014
GW230609_064958,78,0.028820739016937793
GW230609_064958,79,0.029778473185435146
GW230628_231200,0,0.11472437476529221
GW230628_231200,1,0.11030433809768743
GW230628_231200,2,0.12706917024599432
GW230628_231200,3,0.10513160095731755
GW230628_231200,4,0.13200510112997227
GW230628_231200,5,0.13605607737481326
GW230628_231200,6,0.10166557028953126
GW230628_231200,7,0.12800226913459306
GW230628_231200,8,0.11051627924406632
GW230628_231200,9,0.13107972307823826
GW230628_231200,10,0.1210971080142905
GW230628_231200,11,0.12055159130483979
GW230628_231200,12,0.12995743542512556
